,581,519,475,417,364,309,254,194,134,68,0
0,406.9175991861648,438.7755102040816,460.1226993865031,470.8290685772774,546.3917525773196,557.2755417956656,623.0529595015577,712.041884816754,964.6302250803858,1328.9036544850499,3217.0542635658917
1,406.9175991861648,438.7755102040816,449.438202247191,470.8290685772774,557.2755417956656,546.3917525773196,601.0362694300518,689.6551724137931,988.1847475832438,1354.0510543840178,3217.0542635658917
2,406.9175991861648,428.1345565749235,449.438202247191,470.8290685772774,535.5303810504635,546.3917525773196,601.0362694300518,700.836820083682,929.4871794871794,1366.6666666666667,3234.152652005175
3,406.9175991861648,438.7755102040816,438.7755102040816,481.55737704918033,524.6913580246913,568.1818181818181,623.0529595015577,734.5225603357817,848.356309650053,1379.3103448275863,3251.295336787565
4,406.9175991861648,428.1345565749235,449.438202247191,503.08008213552364,503.08008213552364,590.0621118012423,656.25,757.0977917981072,848.356309650053,1192.5601750547046,3268.4824902723735
5,406.9175991861648,428.1345565749235,460.1226993865031,513.874614594039,503.08008213552364,612.0331950207469,667.3618352450469,779.768177028451,871.413390010627,1217.1052631578948,3285.714285714286
6,406.9175991861648,428.1345565749235,481.55737704918033,503.08008213552364,503.08008213552364,612.0331950207469,689.6551724137931,791.1392405063291,906.1833688699361,1254.125412541254,3285.714285714286
7,406.9175991861648,428.1345565749235,470.8290685772774,481.55737704918033,513.874614594039,601.0362694300518,689.6551724137931,802.5343189017951,929.4871794871794,1278.941565600882,3302.9908972691806
8,406.9175991861648,428.1345565749235,460.1226993865031,481.55737704918033,535.5303810504635,568.1818181818181,656.25,779.768177028451,952.8907922912206,1316.3716814159293,3337.67926988266
9,406.9175991861648,428.1345565749235,449.438202247191,470.8290685772774,557.2755417956656,557.2755417956656,623.0529595015577,723.2704402515724,976.3948497854077,1328.9036544850499,3337.67926988266
