0,47,88,129,168,207,245,282,320,348,389,422,454,486,517,545
842500.0,1923.076923076923,1131.664853101197,1035.598705501618,813.953488372093,700.836820083682,612.0331950207469,601.0362694300518,535.5303810504635,492.3076923076923,492.3076923076923,460.1226993865031,460.1226993865031,438.7755102040816,417.5152749490835,406.9175991861648
842500.0,1853.9976825028969,1168.122270742358,1011.8406889128095,836.8644067796611,723.2704402515724,601.0362694300518,568.1818181818181,557.2755417956656,492.3076923076923,513.874614594039,481.55737704918033,460.1226993865031,438.7755102040816,417.5152749490835,406.9175991861648
842500.0,1664.7662485746864,1192.5601750547046,906.1833688699361,859.8726114649681,757.0977917981072,612.0331950207469,557.2755417956656,579.110651499483,513.874614594039,524.6913580246913,492.3076923076923,460.1226993865031,428.1345565749235,417.5152749490835,406.9175991861648
842500.0,1718.213058419244,1229.4182217343578,871.413390010627,882.9787234042553,768.421052631579,634.0956340956341,546.3917525773196,590.0621118012423,546.3917525773196,513.874614594039,492.3076923076923,449.438202247191,428.1345565749235,417.5152749490835,406.9175991861648
842500.0,1758.6206896551723,1254.125412541254,906.1833688699361,848.356309650053,779.768177028451,656.25,579.110651499483,590.0621118012423,546.3917525773196,492.3076923076923,481.55737704918033,449.438202247191,428.1345565749235,417.5152749490835,406.9175991861648
842500.0,1785.7142857142858,1278.941565600882,929.4871794871794,779.768177028451,734.5225603357817,678.4968684759916,601.0362694300518,557.2755417956656,546.3917525773196,481.55737704918033,470.8290685772774,449.438202247191,428.1345565749235,417.5152749490835,406.9175991861648
842500.0,1826.5895953757226,1303.867403314917,952.8907922912206,734.5225603357817,689.6551724137931,700.836820083682,623.0529595015577,546.3917525773196,524.6913580246913,481.55737704918033,470.8290685772774,438.7755102040816,428.1345565749235,417.5152749490835,406.9175991861648
842500.0,1853.9976825028969,1254.125412541254,988.1847475832438,757.0977917981072,656.25,689.6551724137931,645.1612903225806,524.6913580246913,513.874614594039,470.8290685772774,460.1226993865031,438.7755102040816,428.1345565749235,417.5152749490835,406.9175991861648
842500.0,1881.5331010452962,1095.4446854663775,1000.0,791.1392405063291,667.3618352450469,645.1612903225806,645.1612903225806,524.6913580246913,503.08008213552364,481.55737704918033,460.1226993865031,438.7755102040816,438.7755102040816,417.5152749490835,406.9175991861648
842500.0,1923.076923076923,1119.5652173913043,1035.598705501618,813.953488372093,700.836820083682,612.0331950207469,601.0362694300518,535.5303810504635,492.3076923076923,492.3076923076923,460.1226993865031,460.1226993865031,438.7755102040816,417.5152749490835,406.9175991861648
776923.0769230769,1936.9894982497083,1155.9432933478736,1035.598705501618,836.8644067796611,723.2704402515724,601.0362694300518,579.110651499483,546.3917525773196,492.3076923076923,513.874614594039,481.55737704918033,460.1226993865031,438.7755102040816,417.5152749490835,406.9175991861648
842500.0,1664.7662485746864,1192.5601750547046,917.8228388473852,859.8726114649681,745.7983193277311,612.0331950207469,557.2755417956656,579.110651499483,513.874614594039,524.6913580246913,492.3076923076923,460.1226993865031,428.1345565749235,417.5152749490835,406.9175991861648
842500.0,1704.8054919908466,1217.1052631578948,859.8726114649681,882.9787234042553,768.421052631579,645.1612903225806,557.2755417956656,590.0621118012423,535.5303810504635,513.874614594039,492.3076923076923,460.1226993865031,428.1345565749235,417.5152749490835,406.9175991861648
842500.0,1745.1205510907002,1241.7582417582419,894.5686900958466,871.413390010627,779.768177028451,656.25,568.1818181818181,590.0621118012423,546.3917525773196,503.08008213552364,481.55737704918033,449.438202247191,428.1345565749235,417.5152749490835,406.9175991861648
920000.0,1785.7142857142858,1278.941565600882,929.4871794871794,791.1392405063291,734.5225603357817,678.4968684759916,601.0362694300518,568.1818181818181,546.3917525773196,481.55737704918033,470.8290685772774,449.438202247191,428.1345565749235,428.1345565749235,406.9175991861648
842500.0,1812.933025404157,1303.867403314917,952.8907922912206,745.7983193277311,689.6551724137931,700.836820083682,623.0529595015577,546.3917525773196,524.6913580246913,481.55737704918033,460.1226993865031,438.7755102040816,438.7755102040816,417.5152749490835,406.9175991861648
842500.0,1853.9976825028969,1291.390728476821,988.1847475832438,757.0977917981072,656.25,700.836820083682,645.1612903225806,524.6913580246913,513.874614594039,470.8290685772774,460.1226993865031,438.7755102040816,428.1345565749235,417.5152749490835,406.9175991861648
842500.0,1881.5331010452962,1119.5652173913043,1000.0,779.768177028451,667.3618352450469,656.25,645.1612903225806,524.6913580246913,503.08008213552364,481.55737704918033,449.438202247191,438.7755102040816,449.438202247191,417.5152749490835,406.9175991861648
842500.0,1909.196740395809,1119.5652173913043,1035.598705501618,813.953488372093,689.6551724137931,623.0529595015577,612.0331950207469,524.6913580246913,492.3076923076923,481.55737704918033,460.1226993865031,449.438202247191,438.7755102040816,417.5152749490835,406.9175991861648
